ObjectID,Stop ID,Stop Code,Stop Name,Stop Description,Stop Latitiude,Stop Longtitude,Wheelchair Boarding,x,y
18010,1794,1794,NE SHIELDS - SUNNYSIDE, ,36.779507,-119.691482,,6359166.60927413,2167619.47166856
18011,1795,1795,NE SHIELDS - SABER, ,36.779522,-119.698914,,6356990.19138288,2167640.68717732
18012,1797,1797,SE CLOVIS - SAGINAW, ,36.789127,-119.700203,,6356638.20291364,2171140.19494206
18013,1799,1799,NW ASHLAN - RALPH, ,36.793266,-119.703029,,6355821.74391663,2172653.06986906
18014,1800,1800,NW ASHLAN - BUCKINGHAM, ,36.794231,-119.706479,,6354814.17834647,2173011.79716998
18015,1801,1801,NW ASHLAN - MINNEWAWA, ,36.794557,-119.709475,,6353937.84578155,2173136.9461979
18016,1802,1802,NW ASHLAN - VILLA, ,36.794083,-119.714141,,6352570.3947763,2172974.5091868
18017,1803,1803,NE ASHLAN - PEACH, ,36.794143,-119.717518,,6351581.79307897,2173003.72238298
18018,1804,1804,NW ASHLAN - HELM, ,36.7942,-119.722923,,6349999.40057448,2173036.34174031
18019,1805,1805,NE ASHLAN - WILLOW, ,36.794259,-119.726793,,6348866.45336531,2173066.37317631
18020,1806,1806,NW ASHLAN - WINERY, ,36.794333,-119.732277,,6347260.98282297,2173105.51056522
18021,1807,1807,NE ASHLAN - CHESTNUT, ,36.794344,-119.735616,,6346283.3797913,2173116.98659214
18022,1808,1808,NE ASHLAN - BARTON, ,36.794443,-119.749234,,6342296.41630855,2173183.85161589
18023,1810,1810,NW ASHLAN - NINTH, ,36.794249,-119.758199,,6339670.98258306,2173133.82546923
18024,1811,1811,NE ASHLAN - MILLBROOK, ,36.79425,-119.763028,,6338257.09203814,2173145.38745397
18025,1812,1812,NW ASHLAN - BOND,E ASHLAN AVE & N FIRST ST,36.794187,-119.769433,,6336381.57544798,2173137.41404472
18026,1813,1813,NW ASHLAN - FIRST, ,36.794182,-119.772766,,6335405.68468322,2173143.42912456
18027,1814,1814,NW ASHLAN - ANGUS, ,36.794187,-119.776583,,6334288.11211522,2173154.26440473
18028,1815,1815,NW ASHLAN - FRESNO, ,36.794183,-119.782008,,6332699.7042028,2173165.69712465
18029,1816,1816,NE ASHLAN - CLARK, ,36.794202,-119.785463,,6331688.16488731,2173180.86966647
18030,1817,1817,NW ASHLAN - EFFIE, ,36.7942,-119.788817,,6330706.13568339,2173188.1901899
18031,1819,1819,NE SHIELDS - DEL MAR,E SHIELDS AVE & N DEL MAR AVE,36.779564,-119.794696,,6328940.7235318,2167874.09517506
18032,1820,1820,SW WISHON - PRINCETON, ,36.775666,-119.801164,,6327034.75162198,2166470.75611822
18033,1821,1821,SW WISHON - HARVARD, ,36.773802,-119.801165,,6327028.79789372,2165792.16528381
18034,1822,1822,SW WISHON - CLINTON, ,36.771964,-119.801169,,6327022.04429831,2165123.04719947
18035,1823,1823,NW McKINLEY - ECHO, ,36.76506,-119.804583,,6326001.11031656,2162617.99348256
18036,1824,1824,NE McKINLEY - ARTHUR, ,36.764895,-119.815238,,6322879.73434147,2162584.24387814
18037,1847,1847,NE PALM - BARSTOW, ,36.815899,-119.808329,,6325059.67978472,2181135.31209089
18038,1849,1849,SE PALM - PALO ALTO, ,36.833026,-119.80822,,6325144.05822489,2187370.23170765
18039,1855,1855,NW HERNDON - WEST, ,36.837377,-119.826765,,6319730.61695205,2189000.43710865
18040,1856,1856,NW HERNDON - VAN NESS, ,36.837356,-119.835785,,6317091.05595823,2189015.6388499
18041,1857,1857,NW HERNDON - MARKS, ,36.837437,-119.847992,,6313519.22255072,2189076.44122173
18042,1858,1858,NW HERNDON - VALENTINE, ,36.837374,-119.853792,,6311821.78729731,2189068.54327165
18043,1859,1859,NW HERNDON - BRAWLEY, ,36.83735,-119.862845,,6309172.56424931,2189083.48221815
18044,1860,1860,NW HERNDON - BLYTHE,W HERNDON AVE & N BLYTHE AVE,36.837259,-119.871999,,6306493.56501414,2189074.54785281
18045,1866,1866,EL PASO EB,PRIVATE DR & E FLORENCE AVE,36.84815,-119.786473,,6331553.28261113,2192823.40846531
18046,1867,1867,SW NEES - ANGUS,E NEES AVE & N ANGUS ST,36.851898,-119.779451,,6333618.90479222,2194171.1518328
18047,1868,1868,SE NEES - FIRST,E NEES AVE & N FIRST ST,36.851904,-119.774074,,6335192.08865371,2194160.61215572
18048,1869,1869,NE MILLBROOK - NEES, ,36.852358,-119.765696,,6337644.58604531,2194306.24572273
18049,1870,1870,SE MILLBROOK - PORTLAND, ,36.85554,-119.765704,,6337651.48137271,2195464.7027234
18050,1872,1872,SE MILLBROOK - COLE, ,36.862752,-119.765705,,6337672.12273563,2198090.30803648
18051,1873,1873,NE MILLBROOK - MONTICELLO, ,36.865202,-119.765708,,6337678.35664706,2198982.26392972
18052,1874,1874,NW SHEPHERD - MILLBROOK, ,36.866507,-119.766933,,6337323.81011206,2199460.22261947
18053,1875,1875,NE SHEPHERD - PERRIN, ,36.866485,-119.769711,,6336511.13063505,2199458.71442039
18054,1876,1876,SW PERRIN - FOXHILL, ,36.868717,-119.768712,,6336809.86035256,2200268.95820673
18055,1878,1878,SW CHAMPLAIN 1S, ,36.870821,-119.762195,,6338722.22562231,2201019.74935606
18056,1879,1879,SW CHAMPLAIN - FOXHILL, ,36.869047,-119.758476,,6339804.93933614,2200365.29200356
18057,1880,1880,SW CEDAR - SHEPHERD, ,36.866069,-119.756944,,6340244.51752523,2199277.58190864
18058,1881,1881,SW CEDAR - NEWHAVEN, ,36.862051,-119.756925,,6340238.54640855,2197814.74100231
18059,1882,1882,NW TEAGUE - CEDAR, ,36.859349,-119.75729,,6340124.01415731,2196831.89060581
18060,1883,1883,NW TEAGUE - EIGHTH, ,36.859307,-119.763771,,6338227.90607288,2196831.61435965
18061,1885,1885,NW MILLBROOK - OMAHA, ,36.855426,-119.765874,,6337601.41552797,2195423.59650639
18062,1886,1886,NW NEES - MILLBROOK,E NEES AVE & N SIXTH ST,36.851904,-119.766206,,6337494.05583455,2194142.15254697
18063,1888,1888,NW NEES - CALLISCH,E NEES AVE & PRIVATE DR,36.85198,-119.778296,,6333957.06881405,2194198.26431139
18064,1889,1889,NW NEES - AUGUSTA,E NEES AVE & N AUGUSTA ST,36.851976,-119.78193,,6332893.84718722,2194205.44441514
18065,1890,1890,EL PASO WB,PRIVATE DR & N FRESNO ST,36.848293,-119.786621,,6331510.40605646,2192875.82338673
18066,1903,1903,NE BRAWLEY - GRIFFITH,N BRAWLEY AVE & W GRIFFITH WAY,36.7904,-119.862256,,6309191.46020889,2171989.62697023
18067,1904,1904,NW TULARE - PEACH,E TULARE ST & N VILLA AVE,36.743193,-119.718896,,6351039.47789064,2154458.17450039
18068,1905,1905,SE WEST - SHIELDS, ,36.778706,-119.826445,,6319640.45013763,2167640.21178456
18069,1906,1906,NE WEST - SHAW, ,36.808863,-119.826274,,6319784.98495355,2178618.52611397
18070,1907,1907,SW CLINTON - SAN PABLO, ,36.772194,-119.794746,,6328903.87780496,2165191.1490974
18071,1908,1908,SE CLINTON - GLENN, ,36.772202,-119.792919,,6329438.9843463,2165189.63860172
18072,1909,1909,NW BUTLER - N ST, ,36.728625,-119.777837,,6333727.63751438,2149289.25931332
18073,1910,1910,Willow Station, ,36.736004,-119.72853,,6348196.99177772,2151862.27647698
18074,1912,1912,SE FRESNO - F ST, ,36.732646,-119.796723,,6328205.42349322,2150798.4692214
18075,1913,1913,SE FRANK - MUSCAT, ,36.685036,-119.734351,,6346349.48038089,2133320.3900044
18076,1914,1914,SE ASHLAN - ANGUS, ,36.794036,-119.776034,,6334448.41067913,2173097.99286373
18077,1916,1916,NE CEDAR - GETTYSBURG, ,36.801684,-119.754119,,6340886.82890464,2175831.17276481
18078,1936,1936,SW COLE - HOBLETT,COLE AVE & SAN JOSE AVE,36.813685,-119.695516,,6358075.36539364,2180070.74630664
18079,1937,1937,SW SHAW - HIGHWAY 99,W SHAW AVE & N POLK AVE,36.808032,-119.887877,,6301748.87929356,2178476.93551789
18080,1954,1954,SW CORNELIA - MOBIL HOME PK,N CORNELIA AVE & N PARKWAY DR,36.802308,-119.880539,,6303877.87470748,2176373.32423957
18081,1955,1955,NW TRINITY - OLEANDER, ,36.729923,-119.80875,,6324672.86855046,2149836.62173565
18082,1957,1957,SW SAN PABLO - OLIVE, ,36.757391,-119.795132,,6328746.2101413,2159803.02765581
18083,1958,1958,NE FRESNO - DIVISADERO, ,36.743706,-119.781585,,6332674.00313872,2154788.4139974
18084,1961,1961,SW Riverside - El Paso,N RIVERSIDE DR & W PALO ALTO AVE,36.834005,-119.908969,,6295663.98037414,2187990.22849914
18085,1962,1962,NE VETERANS - WATHEN,N VETERANS BLVD & W WATHEN AVE,36.832251,-119.898811,,6298630.61748546,2187323.70030464
18086,1965,1965,SE HERNDON - FRUIT, ,36.836827,-119.816975,,6322593.73294497,2188775.68952665
18087,1975,1975,SE HERNDON - FRESNO,E HERNDON AVE & N BLACKSTONE AVE,36.837232,-119.780691,,6333212.71105081,2188834.81506456
18088,1976,1976,SE HERNDON - FIRST,E HERNDON AVE & N FIRST ST,36.837144,-119.771749,,6335829.14052922,2188781.62881923
18089,1978,1978,SW VENTURA - P ST, ,36.734029,-119.779832,,6333158.9965913,2151261.32492298
18090,1979,1979,NW HERNDON - FIRST,E HERNDON AVE & N FIRST ST,36.837482,-119.772735,,6335541.59812531,2188907.00061573
18091,1992,1992,SW CLINTON - ARTHUR,W CLINTON AVE & N ARTHUR/VAGEDES ALY,36.772028,-119.815487,,6322828.8518973,2165181.6412424
18092,1993,1993,SE CLINTON - BARTON, ,36.772233,-119.750249,,6341936.0676198,2165100.5213259
18093,1994,1994,NE CLINTON - ROWELL, ,36.772424,-119.752564,,6341258.60506397,2165175.36008698
18094,1996,1996,NE CEDAR - WELDON, ,36.76899,-119.754415,,6340706.67276889,2163929.45411423
18095,1997,1997,NE CEDAR - DWIGHT, ,36.722402,-119.754566,,6340529.18919997,2146969.37058039
18096,1998,1998,SE SHIELDS - EFFIE, ,36.779581,-119.78806,,6330884.10744031,2167864.27039155
18097,1999,1999,SW CHESTNUT - SHIELDS, ,36.778934,-119.736455,,6345994.70648414,2167508.77930464
18098,2000,2000,NW CHESTNUT - HEDGES, ,36.760053,-119.736488,,6345932.32996847,2160635.15296006
18099,2001,2001,NW ASHLAN - AUGUSTA, ,36.794181,-119.779445,,6333450.12396181,2173158.86839814
18100,2004,2004,NW MCKINLEY - BLACKSTONE,E MCKINLEY AVE & N BLACKSTONE AVE,36.765189,-119.791025,,6329972.6604443,2162631.96687981
18101,2009,2009,NW WEST - SHAW, ,36.809761,-119.826504,,6319720.46933456,2178946.02611515
18102,2010,2010,NE OLIVE - FULTON, ,36.757731,-119.8001,,6327291.96042514,2159938.89155731
18103,2011,2011,2923 N BUSINESS PARK, ,36.77681,-119.685328,,6360961.79990947,2166624.69445865
18104,2012,2012,SW PRINCETON - FOWLER, ,36.77571,-119.682611,,6361754.6539668,2166218.56633389
18105,2013,2013,MELODY PARK, ,36.779493,-119.684278,,6361276.26220706,2167599.26403181
18106,2015,2015,CHURCH - ELM,E CHURCH AVE & S ELM AVE,36.714115,-119.790198,,6330061.90271989,2144036.4847139
18107,2020,2020,CHURCH - LILY,E CHURCH AVE & UNNAMED ALY,36.714093,-119.786435,,6331164.75451681,2144019.42274015
18108,2023,2023,ELM - SAN BENITO, ,36.721744,-119.792609,,6329378.17213197,2146819.63236281
18109,2045,2045,N WILLOW AVE  - CLOVIS COMMONS,N WILLOW AVE & UNNAMED ST,36.83896,-119.729354,,6348240.20068081,2189345.80584048
18110,2066,2066,WILLOW - SANTA ANA,WILLOW AVE & W ALAMOS AVE,36.805303,-119.727289,,6348751.67636389,2177088.11250815
18111,2215,2215,SE ASHLAN - MILBURN,W ASHLAN AVE & N MELANIE WAY,36.793569,-119.876303,,6305088.97038239,2173180.53403723
18112,2221,2221,CEDAR AND JENSEN,S CEDAR AVE & UNNAMED ALY,36.706309,-119.754638,,6340462.05317938,2141110.89246798
18113,2222,2222,Woodward Station,N FRESNO ST & E RIVER PARK PL E,36.857407,-119.785065,,6331992.79452738,2196190.13335915
18114,2224,2224,Herndon Station,N BLACKSTONE AVE & W BEECHWOOD AVE,36.838765,-119.790246,,6330421.23697497,2189415.78404698
18115,2225,2225,Bullard Station,N BLACKSTONE AVE & E BULLARD AVE,36.822288,-119.790405,,6330325.34084131,2183417.59755257
18116,2226,2226,Gettysburg Station,N BLACKSTONE AVE & E GETTYSBURG AVE,36.801821,-119.790511,,6330232.98407064,2175966.72728373
18117,2227,2227,Clinton Station,N BLACKSTONE AVE & E CLINTON AVE,36.771991,-119.790552,,6330131.58696371,2165107.10858306
18118,2228,2228,Olive Station,N BLACKSTONE AVE & E WEBSTER AVE,36.757227,-119.790568,,6330082.65595922,2159732.28599939
18119,2229,2229,Divisadero Station,N BLACKSTONE AVE & E DIVISADERO ST,36.742571,-119.790515,,6330054.26297139,2154396.63098831
18120,2231,2231,Fresno Street Station,N ST & MERCED ST,36.738834,-119.788315,,6330687.66787255,2153030.87748623
18121,2232,2232,Van Ness Station,VAN NESS AVE & TULARE ST,36.7356,-119.790185,,6330130.06826597,2151858.04354581
18122,2233,2233,Chestnut Station,E KINGS CANYON RD & S CHESTNUT AVE,36.735924,-119.736339,,6345908.62529147,2151850.6029439
18123,2234,2234,Peach Station,E KINGS CANYON RD & PRIVATE DR,36.735901,-119.718164,,6351234.09265889,2151801.90192582
18124,2235,2235,Clovis Station,E KINGS CANYON RD & S PHILLIP AVE,36.736101,-119.696305,,6357639.62577955,2151827.54524723
18125,2236,2236,Sixth Street Station,E VENTURA ST & S FIFTH ST,36.735853,-119.764426,,6337678.55021623,2151889.05857565
18126,2237,2237,Peach Station,E KINGS CANYON RD & S PEACH AVE,36.73591,-119.71865,,6351091.71203814,2151806.24378064
18127,2238,2238,Fresno Street Station,FRESNO ST & N ST,36.738825,-119.788191,,6330723.97324614,2153027.30301832
18128,2239,2239,Van Ness Station,VAN NESS AVE & TULARE ST,36.735698,-119.790309,,6330094.02798373,2151894.01919565
18129,2240,2240,Willow Station,E KINGS CANYON RD & S WILLOW AVE,36.735902,-119.730157,,6347719.97632755,2151828.76374872
18130,2241,2241,Sixth Street Station,E VENTURA ST & S ORANGE AVE,36.73588,-119.764291,,6337718.18530755,2151898.57332039
18131,2252,2252,SW BLACKSTONE EL PASO,N BLACKSTONE AVE & W ALLUVIAL AVE,36.845405,-119.790645,,6330324.38185371,2191834.09056206
18132,2253,2253,NE MILLBROOK-HERNDON,N MILLBROOK AVE,36.839214,-119.763898,,6338132.56800897,2189516.86192881
18133,2254,2254,NW ALLUVIAL - FLORA,E ALLUVIAL AVE & N FLORA AVE,36.844717,-119.768197,,6336890.61281572,2191530.31164207
18134,2255,2255,NW ALLUVIAL - BOND,E ALLUVIAL AVE & N THIRD ST,36.844705,-119.770665,,6336168.4393913,2191531.72863397
18135,2256,2256,NW ALLUVIAL - FIRST,E ALLUVIAL AVE & N FIRST ST,36.844702,-119.7738,,6335251.12790573,2191538.01241407
18136,2257,2257,382 EAST ALLUVIAL,E ALLUVIAL AVE & N FIRST ST,36.844696,-119.778724,,6333810.34535421,2191547.47335315
18137,2258,2258,NE ALLUVIAL - FRESNO,E ALLUVIAL AVE & N FRESNO ST,36.84469,-119.784248,,6332194.00278638,2191558.44150706
18138,2259,2259,NW ALLUVIAL - RIVER PARK,E ALLUVIAL AVE & E MINARETS AVE,36.843061,-119.78764,,6331196.63863939,2190973.5128869
18139,2260,2260,ALLUVIAL - KAISER PARK,E ALLUVIAL AVE & N FRESNO ST,36.844669,-119.779347,,6333627.97531214,2191539.12264806
18140,2261,2261,SE ALLUVIAL - FIRST,E ALLUVIAL AVE & N FIRST ST,36.844684,-119.774106,,6335161.53917414,2191532.18073282
18141,2262,2262,SE ALLUVIAL - BOND,E ALLUVIAL AVE & N BOND ST,36.844697,-119.77002,,6336357.1437383,2191527.30213365
18142,2263,2263,SW MILLBROOK - PINEDALE,N MILLBROOK AVE & E ALLUVIAL AVE,36.8438,-119.765773,,6337597.21507706,2191190.80510323
18143,2264,2264,SW MILLBROOK - SPRUCE,N MILLBROOK AVE & N MILLBROOK AVE,36.839954,-119.765178,,6337760.1586488,2189789.24721082
18144,2265,2265,NW HERNDON - MILLBROOK,E HERNDON AVE & E FRONTAGE RD S,36.837492,-119.763714,,6338181.42486663,2188889.5249289
18145,2266,2266,SE ALLUVIAL - ABBY,E ALLUVIAL AVE & E MINARETS AVE,36.842748,-119.788104,,6331059.93418838,2190860.6764984
18146,2267,2267,ALLUVIAL - HIGHWAY 41,E ALLUVIAL AVE & 41 HWY,36.84467,-119.7853,,6331886.12774597,2191553.67576855
18147,2268,2268,SE ALLUVIAL - FRESNO,E ALLUVIAL AVE & N FRESNO ST,36.844664,-119.783218,,6332495.30402106,2191546.51666215
18148,2269,2269,INSPIRATION PARK,W GETTYSBURG AVE & N VISTA AVE,36.800886,-119.894788,,6299701.53890005,2175894.20019782
18149,2270,2270,SW HAYES AND ACACIA,N HAYES AVE & W SAN GABRIEL AVE,36.803404,-119.898327,,6298674.02389473,2176820.55366006
18150,2271,2271,NE HAYES -  GETTYSBURG,N HAYES AVE & W RIALTO AVE,36.801137,-119.898262,,6298685.33358338,2175995.07171522
18151,2272,2272,NW POLK - GETTYSBURG,N POLK AVE & W GETTYSBURG AVE,36.801155,-119.889563,,6301232.1352483,2175977.91951856
18152,2273,2273,SW POLK - FAIRMONT,N POLK AVE & PRIVATE DR,36.805761,-119.889601,,6301236.54304789,2177654.84431431
18153,2274,2274,4827 N PARKWAY,N PARKWAY DR & N CORNELIA AVE,36.8045,-119.882164,,6303409.47242905,2177175.69172931
18154,2275,2275,SW FRESNO - DAYTON,N FRESNO ST & E DAYTON AVE,36.782615,-119.781594,,6332786.64628613,2168953.33415832
18155,2276,2276,NE FRESNO - DAYTON,N FRESNO ST & E DAYTON AVE,36.782945,-119.781448,,6332830.37782598,2169073.12394498
18156,2277,2277,SE LOCUST - PALM,W LOCUST AVE & N PALM AVE,36.840562,-119.807601,,6325348.2759923,2190112.24197164
18157,2278,2278,SE LOCUST - HOPE,W LOCUST AVE & N PALM AVE,36.839942,-119.804046,,6326386.6341518,2189877.79788673
18158,2279,2279,NW LOCUST - INGRAM,W LOCUST AVE & N INGRAM AVE,36.840088,-119.80219,,6326930.17702797,2189926.4086819
18159,2280,2280,NW CEDAR - ALAMOS,N CEDAR AVE & E ALAMOS AVE,36.805851,-119.75426,,6340857.46380588,2177348.51815531
18160,2281,2281,SW SHAW - POLK,W SHAW AVE & N ISLAND WATERPARK DR,36.807983,-119.890072,,6301106.1571538,2178465.04512173
18161,2282,2282,NW HERNDON - CHESTNUT,E HERNDON AVE & N CHESTNUT AVE,36.837802,-119.736676,,6346094.37918505,2188940.57830448
18162,2283,2283,NW HERNDON - MAPLE,E HERNDON AVE & N MAPLE AVE,36.837777,-119.745708,,6343451.29687281,2188951.87486981
18163,2284,2284,NW HERNDON - CEDAR,E HERNDON AVE & N CEDAR AVE,36.837528,-119.754728,,6340811.08528972,2188881.84318572
18164,2285,2285,NW HERNDON - BLACKSTONE,W HERNDON AVE & E HERNDON AVE,36.837416,-119.790776,,6330262.10310689,2188925.94677205
18165,2286,2286,NW HERNDON - SPRUCE,W HERNDON AVE & N POLK AVE,36.837143,-119.889966,,6301235.56273489,2189080.54751272
18166,2287,2287,NW HERNDON- HAYES,W HERNDON AVE & N HAYES AVE,36.837036,-119.902382,,6297601.95254806,2189075.49732597
18167,2288,2288,SE HERNDON - MAROA,W HERNDON AVE & N MAROA AVE,36.836888,-119.798765,,6327922.7019458,2188753.07113355
18168,2289,2289,SE HERNDON - BLACKSTONE,E HERNDON AVE & N BLACKSTONE AVE,36.837141,-119.789813,,6330543.08056331,2188823.51193756
18169,2290,2290,SE HERNDON - CEDAR,E HERNDON AVE & N CEDAR AVE,36.83718,-119.753776,,6341088.67298913,2188752.96286607
18170,2291,2291,SE HERNDON - MAPLE,E HERNDON AVE & N MAPLE AVE,36.837439,-119.744779,,6343722.19364072,2188826.71337473
18171,2292,2292,SW HERNDON - CHESTNUT,E HERNDON AVE & N CHESTNUT AVE,36.837473,-119.735838,,6346338.68348648,2188818.9227079
18172,2293,2293,NE PEACH - DAKOTA,N PEACH AVE & E AIRWAYS BLVD,36.787208,-119.717981,,6351427.35473955,2170480.00728606
18173,2294,2294,SE DAKOTA - HENRIETTA,E DAKOTA AVE & N FIFTH ST,36.786737,-119.767362,,6336966.27703448,2170420.35615864
18174,2295,2295,SW DAKOTA - MILLBROOK,E DAKOTA AVE & N MILLBROOK AVE,36.786731,-119.764082,,6337926.71080914,2170410.51398672
18175,2296,2296,SE DAKOTA - NINTH,E DAKOTA AVE & N NINTH ST,36.786764,-119.758257,,6339632.48594089,2170409.00906847
18176,2297,2297,SE DAKOTA - BARTON,E DAKOTA AVE & N BARTON AVE,36.786763,-119.749492,,6342199.05626705,2170388.49795464
18177,2298,2298,SE DAKOTA - MAPLE,E DAKOTA AVE & N MAPLE AVE,36.786732,-119.74473,,6343593.38156238,2170366.36479682
18178,2299,2299,SE DAKOTA - CHESTNUT,E DAKOTA AVE & N CHESTNUT AVE,36.786686,-119.73524,,6346372.12600489,2170328.20640856
18179,2300,2300,NW DAKOTA - ANN,E DAKOTA AVE & N FINE AVE,36.786888,-119.728296,,6348406.03597905,2170386.25255232
18180,2301,2301,NE DAKOTA - CHESTNUT,E DAKOTA AVE & N CHESTNUT AVE,36.78691,-119.735116,,6346409.05998614,2170409.47691531
18181,2302,2302,NW DAKOTA - MAPLE,E DAKOTA AVE & N MAPLE AVE,36.786944,-119.746619,,6343040.84264122,2170447.8390433
18182,2303,2303,NE DAKOTA - CEDAR,E DAKOTA AVE & N BARTON AVE,36.786974,-119.753156,,6341126.76346414,2170473.70710181
18183,2304,2304,NW DAKOTA - NINTH,E DAKOTA AVE & N NINTH ST,36.786959,-119.759298,,6339328.22112948,2170482.40787181
18184,2305,2305,NE DAKOTA - MILLBROOK,E DAKOTA AVE & N MILLBROOK AVE,36.786973,-119.762872,,6338281.72355056,2170495.79826498
18185,2306,2306,NE DAKOTA - HENRIETTA,E DAKOTA AVE & N HENRIETTA AVE,36.78694,-119.768889,,6336519.73199581,2170497.83533439
18186,2307,2307,NW ASHLAN - BLACKSTONE,E ASHLAN AVE & N BLACKSTONE AVE,36.794206,-119.791446,,6329936.4046113,2173196.70756131
18187,2309,2309,NW ASHLAN - COLLEGE,E ASHLAN AVE & N MAROA AVE,36.794108,-119.798063,,6327998.70704314,2173177.06324364
18188,2311,2311,NE ASHLAN - THORNE,E ASHLAN AVE & N HARRISON AVE,36.793954,-119.812858,,6323666.38139021,2173157.32968731
18189,2312,2312,NW ASHLAN- FRUIT,W ASHLAN AVE & N FRUIT AVE,36.79399,-119.818423,,6322037.10643356,2173184.27418722
18190,2314,2314,NW ASHLAN - WEST,W ASHLAN AVE & N WEST AVE,36.79395,-119.827461,,6319390.7308208,2173192.38768806
18191,2315,2315,NE ASHLAN - SEQUOIA,W ASHLAN AVE & N BENGSTON AVE,36.793925,-119.831963,,6318072.50445464,2173194.6744289
18192,2316,2316,NW ASHLAN - HUGHES,W ASHLAN AVE & N WOODSON AVE,36.793883,-119.835831,,6316939.85383281,2173189.2177469
18193,2317,2317,NW ASHLAN - PLEASANT,W ASHLAN AVE & N BRIARWOOD AVE,36.793858,-119.840175,,6315667.88754472,2173191.21479015
18194,2318,2318,NW ASHLAN - MARKS,W ASHLAN AVE & N MARKS AVE,36.793832,-119.845107,,6314223.75657472,2173194.41950814
18195,2319,2319,NW ASHLAN - FELAND,W ASHLAN AVE & N VALENTINE AVE,36.793816,-119.84876,,6313154.13765097,2173198.02711248
18196,2320,2320,NW ASHLAN - VALENTINE,W ASHLAN AVE & N VALENTINE AVE,36.793798,-119.853805,,6311676.94637963,2173204.56745373
18197,2321,2321,SW CORNELIA - ASHLAN,N CORNELIA AVE & W ASHLAN AVE,36.792882,-119.88052,,6303851.97482489,2172941.72447547
18198,2322,2322,SW CORNELIA - GRIFFITH,N CORNELIA AVE & W BELLAIRE WAY,36.790392,-119.880512,,6303846.00600481,2172035.21611789
18199,2323,2323,NW DAKOTA - CORNELIA,W DAKOTA AVE & N CORNELIA AVE,36.786446,-119.880816,,6303743.81821705,2170599.48801823
18200,2324,2324,NE POLK - DAKOTA,N POLK AVE & W DAKOTA AVE,36.786697,-119.889107,,6301316.90640423,2170713.23615031
18201,2325,2325,SE POLK - GRIFFITH,N POLK AVE & W GRIFFITH WAY,36.790231,-119.889198,,6301302.17218173,2172000.03705439
18202,2326,2326,SE ASHLAN - POLK,W ASHLAN AVE & N ELLENDALE AVE,36.793436,-119.888937,,6301389.39379205,2173166.11182198
18203,2328,2328,SE ASHLAN - VALENTINE,W ASHLAN AVE & N FELAND AVE,36.793569,-119.852391,,6312090.21359771,2173117.52202414
18204,2329,2329,SE ASHLAN - FELAND,W ASHLAN AVE & N BENEDICT AVE,36.793586,-119.848002,,6313375.33405897,2173112.33437048
18205,2330,2330,SE ASHLAN - MARKS,W ASHLAN AVE & N MARKS AVE,36.793593,-119.843828,,6314597.47236273,2173104.11817956
18206,2331,2331,SE ASHLAN - BRIARWOOD,W ASHLAN AVE & N LAFAYETTE AVE,36.793591,-119.839541,,6315852.66768697,2173092.38952848
18207,2332,2332,SE ASHLAN - HUGHES,W ASHLAN AVE & N HUGHES AVE,36.793661,-119.83496,,6317194.17254989,2173106.17985523
18208,2333,2333,SE ASHLAN - SEQUOIA,W ASHLAN AVE & N BENGSTON AVE,36.793684,-119.831714,,6318144.64965156,2173106.3061673
18209,2334,2334,SE ASHLAN - WEST,W ASHLAN AVE & N WEST AVE,36.79364,-119.825956,,6319830.41137189,2173075.73798698
18210,2335,2335,SW ASHLAN - FRUIT,W ASHLAN AVE & N FRUIT AVE,36.793768,-119.818083,,6322135.96712822,2173102.60604347
18211,2336,2336,SE ASHLAN - THORNE,E ASHLAN AVE & N HARRISON AVE,36.793802,-119.812711,,6323708.95348355,2173101.6293394
18212,2338,2338,SW ASHLAN - COLLEGE,E ASHLAN AVE & N COLLEGE AVE,36.793911,-119.798492,,6327872.50322731,2173106.38851623
18213,2340,2340,SW DAKOTA - CEDAR,E DAKOTA AVE & N TENTH ST,36.786758,-119.755102,,6340556.31775464,2170399.54583281
18214,2341,2341,NE DAKOTA - FIRST,E DAKOTA AVE & N FIRST ST,36.786901,-119.77183,,6335658.43549006,2170490.54532273
18215,2342,2342,SW MARKS - CLINTON,W CLINTON AVE & N MARKS AVE,36.771504,-119.844478,,6314336.44630997,2165064.25794698
18216,2343,2343,SE MARKS - WELDEN,N MARKS AVE & PRIVATE DR,36.768475,-119.844144,,6314424.57441455,2163960.6889599
18217,2344,2344,NW CLINTON - MARKS,W CLINTON AVE & N MARKS AVE,36.772043,-119.845262,,6314108.55831431,2165262.50131689
18218,2345,2345,NE CLINTON - VALENTINE,W CLINTON AVE & N VALENTINE AVE,36.772004,-119.852691,,6311932.6709338,2165267.53739606
18219,2346,2346,NW CLINTON - MARTY,W CLINTON AVE & N MARTY AVE,36.772003,-119.858209,,6310316.58886413,2165281.56853598
18220,2347,2347,NE BRAWLEY - CLINTON,N BRAWLEY AVE & W CLINTON AVE,36.772174,-119.862145,,6309164.39595856,2165354.14581865
18221,2348,2348,NE BRAWLEY - PRINCETON,N BRAWLEY AVE & W PRINCETON AVE,36.775351,-119.8622,,6309158.67156056,2166510.87775715
18222,2349,2349,NW BRAWLEY - FOUNTAIN WAY,N BRAWLEY AVE & W CORTLAND AVE,36.781215,-119.862523,,6309083.25012347,2168646.51948322
